"","x","y","dbh","canopy_radius","height","fruiting_jan","fruiting_feb","fruiting_mar","fruiting_apr","fruiting_may","fruiting_jun","fruiting_jul","fruiting_aug","fruiting_sep","fruiting_oct","fruiting_nov","fruiting_dec","genus","species"
"225",90.8,18.8,21.5,2.1,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 4"
"226",92.9,19.2,26,1.975,14,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"227",93.5,18.9,10,1.925,12,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"228",97.3,17.9,7.4,2.1,10,0,0,0,0,0,0,0,0,0,0,0,1,"Garcinia","sp. 4 parvifolia"
"229",97.65,17.3,16,1.925,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"230",96.8,15.6,10.3,1.8125,13,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"231",97,14.3,20.5,3.575,18,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"232",99.6,13.5,16.6,2.3,18,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"233",99.6,13.5,16.6,2.3,18,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"234",98.6,12.5,29.5,4.875,33.1348769457281,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"235",86.3,13,8.5,1.3,8,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"236",92.1,12.4,28.4,3.7,27.9060230016595,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"237",91.9,12.3,23.4,2.575,21.3866612589015,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"238",93.7,12.2,24.6,3.525,24.5,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia"
"239",93.2,11.7,25,3.1,22.5,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"240",90.3,10.5,12.2,1.375,16,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"241",90.1,10.4,17.5,1.4,14,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana"
"242",90.5,9.5,7.7,0.875,10,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"243",90.8,9.5,13.3,1.925,14,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia","bintulensis"
"244",90.5,8,23.2,2.55,17,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia","bintulensis"
"245",92.6,8,23.7,2.725,21.7590909967014,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum"
"246",92.6,8,23.7,2.725,21.7590909967014,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum"
"247",90.8,7.3,14.4,2.325,16,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"248",91.1,7.3,18.4,2.125,12,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"249",90.8,6,7.1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"250",90.7,5.4,16.5,1.7,20,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","cf. evena"
"251",89.2,4.4,10,2.6,17,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"252",88.6,4.9,19.7,2.775,19,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"253",87.5,3.9,12.8,1.975,17,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi"
"254",88.9,3,8,1.375,6,1,1,0,0,0,0,1,1,1,1,1,1,"Aglaia","rubiginosa"
"255",88.7,3.1,7.3,0.975,8,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"256",88.7,2.6,18,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"257",90,1.6,12.5,2.95,11,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"258",92.5,4.4,27.8,4.225,25.092111620543,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"259",97,4.6,20.5,2.5,15,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"260",96.3,3.3,8,1.8,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"261",96.3,3.3,8,1.8,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"262",97.2,2.1,16.6,3.35,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"263",0,20.3,13.8,2.415,15,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"264",0.8,21.5,11,2.25,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"265",0.8,21.5,11,2.25,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"266",4.1,20.9,8.8,1.2,13,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"267",5.1,22.6,13.3,2.05,16,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"268",5.1,24.05,13.4,1.825,15,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"269",3.3,31.7,10.7,3.4,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"270",1.8,31.7,14.9,2.125,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"271",0.4,33.9,13.5,2.65,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"272",2.2,33.7,26.3,3.225,17,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","squamatum"
"273",2.9,33.1,11,1.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"274",2.3,34.1,10.5,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"275",3.7,35.9,7,2.05,8.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"276",10.8,37,10.5,1.85,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"277",10.8,37,10.5,1.85,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"278",10.8,37.7,9.7,0.4875,10,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"279",10.9,39,20.6,3,25.246519562317,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"280",10.3,39.3,8.2,1.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"281",3.7,36.7,8.5,1.6,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"282",2.6,37.7,22.4,2.075,25.5,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys"
"283",1.4,34.7,9.2,1.25,9,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia"
"284",1,39.85,8.4,0.65,6,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"285",13.5,39.7,34.5,2.525,26.8079015565825,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"286",14.35,38.4,10,2.05,13,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"287",13.7,37.5,9.1,1.775,15,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"288",13.5,36.9,14.7,1.275,17,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"289",14.25,35.2,11.8,2.025,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"290",15.5,35.95,12.1,2.8,18,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"291",16.9,37.1,9.9,2.125,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"292",18.6,36.7,18.5,3.45,20.4627599809399,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"293",18.6,36.4,23.5,3.375,22.1259405397773,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"294",13.7,35.8,26.3,2.7,36.8730153561092,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"295",20,34.5,25.2,4.475,22.7283714327067,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"296",17.5,29.4,34,4.65,26.0251467654205,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"297",45.4,32.8,22.2,3.675,22.8782984763482,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"298",14.4,35.3,8.6,0.175,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"299",16.6,35.45,8.6,0.95,10,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"300",15.1,37.5,9.2,1.175,17,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","cf. evena"
"301",16.9,37.5,13.5,2.725,17,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"302",16.9,37.5,13.5,2.725,17,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"303",17.5,33.1,9.2,1.35,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"304",18.7,32.4,7.1,3.05,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"305",18.7,32.4,7.1,3.05,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"306",19.3,34.1,7.1,1.775,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"307",19.9,34.9,6,1.4,8.5,0,0,0,0,0,0,0,0,0,0,0,0,"Xerospermum","laevigatum / noronhianum"
"308",18.4,34.5,6.5,1.3,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"309",18.6,30.6,14.7,3.5,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"310",18.6,30.6,14.7,3.5,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"311",16,32.7,10.5,1.525,15.5,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"312",15,32.3,7.6,0.85,7.5,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"313",11.6,31.5,19,1.325,17,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"314",11.15,30.9,16.6,3.9,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"315",11.15,30.9,16.6,3.9,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"316",8.45,28.9,13,2.475,18,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"317",7.35,31.8,10.2,1.55,16,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"318",4.1,26.6,10.7,1.95,13,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"319",6.2,22.3,27,3.175,17,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"320",5,21.7,30,3.875,18,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"321",3.6,20.8,8.6,1.4,9,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"322",4.8,20.8,8.1,1.975,10,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"323",12.1,20.8,8.7,0.775,15,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"324",14.65,22.55,8.4,1.725,13,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica"
"325",14.3,21.5,16.9,2.275,22.4,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"326",15.5,24.4,8.2,1.7,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"327",18.9,23.2,21,2.95,22.8319244640857,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"328",20,22.7,7.2,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","umbellata"
"329",22.4,22.3,35.5,2.8,31.0973763966812,1,0,0,0,0,0,0,0,0,1,1,0,"Parartocarpus","venenosus"
"330",21.2,23.9,19.3,2.325,29.6,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"331",20.8,26,10.3,2.275,12,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"332",21,27.3,6.1,0.9,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"333",20.5,27.9,8.6,1.175,10,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"334",21.1,26.8,9.8,1.225,10,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"335",21.2,27.2,14.8,2.475,24.1269797815208,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi"
"336",21.6,27.2,14.9,2.5,21.8760331484293,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"337",21,29.3,8.5,2.55,10,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"338",21,29.3,8.5,2.55,10,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"339",20.2,27.7,9.3,1.9,13,0,0,0,0,0,0,0,0,0,0,0,0,"Santiria","cf. laevigata"
"340",21.5,29.9,6.9,2.675,8,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"341",22.3,34.5,18,2.25,17,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"342",20.5,35.7,25.6,3.25,30.1841896919988,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"343",20.15,35.6,6.8,1.025,8.5,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"344",21.8,37.4,31,5.525,30.2394814286615,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"345",22.3,37.2,9,2.075,12,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"346",23.9,38,14.6,2.1,15,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"347",24.5,38.1,8.2,1.125,15,0,0,0,0,0,0,0,0,0,0,0,0,"Santiria","cf. laevigata"
"348",24.7,38.1,7.3,1.625,11,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"349",24.95,37,7,1.7,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"350",24.95,37,7,1.7,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"351",24.95,36.2,21.4,2.95,23.2635350745747,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"352",28,34,9.6,2.85,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"353",28,34,9.6,2.85,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"354",26.7,33,11.3,2.75,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"355",26.7,33,11.3,2.75,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"356",27.4,27.1,10,1.925,13,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"357",27.6,22.3,9.4,0.925,8,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"358",29.7,36,10.5,0.9,17,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"359",31.6,39.3,18.5,3,17,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"360",32.75,37.7,8.4,1.8,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"361",34.1,35.7,29.5,3.55,29.009195041061,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"362",39.2,36.6,8.6,1.55,13,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"363",38,35.2,8,0.6,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"364",37.4,34.6,11.3,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"365",40,33.7,47,4.55,26.2534391197298,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"366",38.1,33.2,19.7,2.3,30.1,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"367",39.6,32.8,7.3,1.125,6.5,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"368",37.4,30.5,9.2,1.975,7,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"369",33.2,31,30.4,4.45,20.8137754961415,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"370",32.4,31.7,10.7,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"371",28.5,29.7,9.8,2.25,12,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"372",29.55,30,9,2.025,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"373",29.55,30,9,2.025,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"374",31,29.4,7.5,1.275,12,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"375",31.6,28.1,16.3,2.675,15,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"376",33.5,27.2,27,3.7,21.2693198261184,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"377",35.75,30.2,8,1.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"378",35.4,26.3,10.4,1.75,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"379",39.35,26.9,14.8,3.225,13,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"380",40,24.2,10.9,2.1,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"381",37.4,24.4,12.3,1.525,15,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"382",37,22.5,9.1,1.1,17,0,0,0,0,0,0,0,0,0,0,0,0,"Drepananthus (Cyathocalyx)","biovulatus"
"383",37,21.15,17,2.05,18,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"384",34.5,23.3,6.6,1.575,10,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"385",35,21.1,6,2.1,9,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"386",32.7,20.7,10,1.2,17,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi"
"387",30.7,21.7,16.2,2.725,14,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"388",30.2,20.7,6.9,0.45,6,1,0,0,0,0,0,0,0,0,1,1,0,"Parartocarpus","venenosus"
"389",31.15,23.6,6.5,1.675,11,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica"
"390",30.7,25.3,15,2.45,16,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"391",30.4,25.4,11,1.95,10,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys"
"392",28.2,27,26.5,3.775,18.785452402252,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"393",41.4,20.35,12.3,2.075,17,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"394",41.8,20.55,67,4.4,35.172377494775,0,0,1,1,0,0,0,0,0,0,0,0,"Combretocarpus","rotundatus"
"395",44.64,21.9,21.5,1.9375,20.5211401749564,1,1,0,0,0,0,1,1,1,1,1,1,"Aglaia","rubiginosa"
"396",46.84,21.6,24,2.85,22.0160808695445,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia"
"397",47.04,22.45,8,1.7275,11,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"398",48.14,23.6,9.5,2.875,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"399",48.14,23.6,9.5,2.875,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"400",46.94,25.6,9.5,1.45,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"401",46.54,26.7,24,2.9,20.4489463767632,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"402",43,27.5,24,3.15,23.8052691685134,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum"
"403",42.7,27.7,49,5.475,24.0454340510326,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi"
"404",40.65,25.4,7,1.475,11,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"405",40.2,27,10,1.65,13,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"406",41.65,23.65,16,1.8,18,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"407",43.25,29.3,13,2.225,11,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"408",44.2,30.6,32.5,2.625,27.51007850376,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"409",44.85,30.2,21.5,2.375,18.1980826604279,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"410",46.85,29.9,6.8,1.2125,6,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"411",44.6,29.7,7,1.35,12,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"412",42,30.6,10.5,1.225,14,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"413",43.7,33.5,20.5,3.375,19,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"414",45.3,32,10.5,1.375,11,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana"
"415",45.75,32.15,7.8,1.275,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"416",45.45,33.9,18.2,2.4,18,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"417",45.9,34.2,14.3,2.725,14,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"418",46.1,35.8,10.5,1.325,15,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"419",46.25,37.9,19.8,2.1,17,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"420",45.6,37.6,15.4,1.925,15,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"421",44.4,39.2,7.7,1.68,10,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"422",45.3,40,52.3,3.825,18,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"423",41.2,39.75,10.2,1.715,10,0,0,0,0,0,0,0,0,0,0,0,0,"Microcos (Grewia)","sp. 1"
"424",41.4,39.75,10.5,1.8,14,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"425",41.4,39.75,10.5,1.8,14,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"426",41.8,36.3,8.4,1.325,9.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"427",42.4,36,9.7,1.7675,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"428",43.6,36.1,29.7,2.625,24.8,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"429",42.9,35.5,9.9,1.715,13,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"430",40,35.3,34.1,2.5,27.0440878410714,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"431",49.1,32.7,8.9,1.2375,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"432",50.8,33.9,10,2.2575,8,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"433",53.5,33.6,12.3,2.9,10,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"434",52.4,36.2,10.5,1.71,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"435",54.5,32.1,7.5,1.1,6,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia","bintulensis"
"436",57.3,32.8,15.7,3.475,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"437",57.3,32.8,15.7,3.475,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"438",56.4,31.4,14.9,0.925,13,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"439",56.6,29.5,12.7,2.175,14,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"440",57.4,29.4,13.8,2.7875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"441",57.4,29.4,13.8,2.7875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"442",54.85,29.5,9.6,0.85,8,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"443",52.7,27,10.3,2.225,9,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"444",50.7,27.3,11.9,1.225,17,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"445",51.6,21.5,14.3,2.55,17,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"446",50.7,24.9,9.5,2.225,15.5,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"447",50.2,22.7,10.6,1.825,15.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"448",55.6,25.1,21.7,4.24,17,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"449",54.9,23.6,13.4,1.7825,17,0,0,0,0,0,0,0,0,0,0,0,0,"Santiria","cf. laevigata"
"450",54.6,23,7.3,0.65,9,0,0,0,0,0,0,0,0,0,0,0,0,"Ternstroemia","magnifica"
"451",57,23.1,26,4.175,19,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"452",57.2,23.1,14.3,4.27,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"453",57.2,23.1,14.3,4.27,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
