"","TreeID","x","y","DBH","crown","height","fruiting","species"
"2923",84150,83,44,18,1.76872819714215,3.03758848436408,0,"Syzygium kunstleri"
"2924",84171,83,47,23.8,2.12677740503286,3.68323144387363,0,"Ryparosa acuminata"
"2925",84170,83,48,33,2.63876336742777,4.61493435396522,0,"Beilschmiedia tawaensis"
"2926",84215,83,50,14.8,1.55436847031843,2.65382018371192,0,"Diplospora malaccensis"
"2927",84207,83,52,33,2.63876336742777,4.61493435396522,0,"Cleistanthus hirsutulus"
"2928",84209,83,53,34,2.69127037813634,4.71098110052402,0,"Aglaia luzoniensis"
"2929",84220,83,57,35,2.74325484763462,4.80615596233589,0,"Dimocarpus longan"
"2930",84221,83,58,19.7,1.87727957632744,3.23275360910347,0,"Chionanthus pluriflorus"
"2931",84336,83,62,55,3.69675459284452,6.56509726779017,0,"Monoon grandiflorum"
"2932",84346,83,66,12.6,1.3977381075815,2.37490687829627,0,"Mallotus miquelianus"
"2933",84340,83,67,172,7.8456697086131,14.4180171425474,0,"Paranephelium xestophyllum"
"2934",84342,83,68,266,10.4617208175696,19.4786672394579,0,"Paranephelium xestophyllum"
"2935",84376,83,72,18.2,1.78167449123576,3.06083674868159,0,"Unidentified griffithianum"
"2936",84387,83,78,13.4,1.45569507598799,2.47795388619253,0,"Mallotus miquelianus"
"2937",84515,83,83,15.2,1.58196916467616,2.70310542952369,0,"Mallotus miquelianus"
"2938",84527,83,87,50,3.4713743401858,6.14724060916549,0,"Aglaia oligophylla"
"2939",84522,83,89,21.1,1.96429932109468,3.3895793355403,0,"Aglaia oligophylla"
"2940",84574,83,90,237,9.69427096217567,17.9873534225934,0,"Nephelium ramboutan-ake"
"2941",84584,83,95,87,5.00338535202283,9.00863919813746,0,"Walsura pachycaulon"
"2942",84583,83,97,18.6,1.80742293642532,3.1070972078502,0,"Mallotus miquelianus"
"2943",84581,83,99,22.9,2.07335020682027,3.58655414813423,0,"Memecylon costatum"
"2944",83774,84,0,20.7,1.9396424221303,3.34511033850422,0,"Memecylon costatum"
"2945",83772,84,4,16.1,1.64318447962108,2.81255331451326,0,"Unidentified unknown<ca>mixed"
"2946",83785,84,5,17.5,1.73614645616723,2.97911427680774,0,"Saurauia sp"
"2947",83784,84,6,18.1,1.77520742397473,3.04922257094621,0,"Unidentified unknown<ca>mixed"
"2948",83821,84,11,41,3.04521942537085,5.36057985950493,0,"Spathiostemon javensis"
"2949",83820,84,14,206,8.83758515499271,16.3289888031025,0,"Dimocarpus dentatus"
"2950",83833,84,15,11,1.27791044027133,2.16247881702326,0,"Orophea myriantha"
"2951",83934,84,22,116,6.04955624578227,10.9866912926385,0,"Pternandra coerulescens"
"2952",83945,84,27,17.2,1.71644551026872,2.94378126868347,0,"Glochidion elmari"
"2953",83943,84,29,16.6,1.6766892664641,2.87253606448749,0,"Unidentified unknown<ca>mixed"
"2954",83979,84,31,23.5,2.10904591739545,3.65113367968276,0,"Aglaia oligophylla"
"2955",83990,84,36,31,2.53209481529068,4.42008354300624,0,"Unidentified Unknown species"
"2956",83989,84,39,13.5,1.46285585152807,2.49069878812273,0,"Cleistanthus hirsutulus"
"2957",84155,84,42,23.5,2.10904591739545,3.65113367968276,0,"Aglaia luzoniensis"
"2958",84152,84,44,24.8,2.18534171256694,3.7893312283976,0,"Beilschmiedia tawaensis"
"2959",84214,84,51,27.1,2.3170797302041,4.02846616056025,0,"Syzygium kunstleri"
"2960",84212,84,52,160,7.4799799647408,13.7161964674644,0,"Nephelium ramboutan-ake"
"2961",84211,84,53,25.1,2.20275351141558,3.82090092779485,0,"Orophea myriantha"
"2962",84210,84,54,17.8,1.75573290114583,3.01426000271247,0,"Chionanthus macrocarpus"
"2963",84223,84,58,89,5.07900511771466,9.15103073030655,0,"Diospyros frutescens"
"2964",84337,84,62,302,11.3759016415317,21.2615880755143,0,"Diospyros tuberculata"
"2965",84334,84,64,43,3.14246483654365,5.53967317744154,0,"Syzygium unknown<ca>mixed"
"2966",84345,84,65,36,2.79473669039987,4.90049143764063,0,"Diospyros pilosanthera"
"2967",84344,84,67,44,3.19050928270202,5.62824839219786,0,"Diospyros frutescens"
"2968",84375,84,70,14.5,1.53350122598348,2.61658489953646,0,"Mallotus miquelianus"
"2969",84374,84,72,58,3.8286328543465,6.81014289616826,0,"Buchanania sessilifolia"
"2970",84373,84,73,50,3.4713743401858,6.14724060916549,0,"Brownlowia peltata"
"2971",84390,84,76,26.6,2.28877513251529,3.97703340143924,0,"Baccaurea tetrandra"
"2972",84386,84,78,33,2.63876336742777,4.61493435396522,0,"Unidentified griffithianum"
"2973",84516,84,81,15.2,1.58196916467616,2.70310542952369,0,"Mallotus miquelianus"
"2974",84514,84,83,19.4,1.85836230561797,3.19870436390263,0,"Mallotus miquelianus"
"2975",84524,84,89,24.8,2.18534171256694,3.7893312283976,0,"Unidentified glabrum"
"2976",84572,84,93,18.4,1.79457250367593,3.0840059485239,0,"Alangium javanicum"
"2977",84571,84,94,63,4.04339350079855,7.21001035257364,0,"Unidentified unknown<ca>mixed"
"2978",84582,84,98,41,3.04521942537085,5.36057985950493,0,"Chisocheton sarawakensis"
"2979",83800,85,0,24.5,2.16785815115177,3.75764291702788,0,"Eusideroxylon zwageri"
"2980",83801,85,1,29.6,2.45603061081888,4.28136436329714,0,"Eusideroxylon zwageri"
"2981",83802,85,3,68,4.25242956024377,7.60014816517776,0,"Spathiostemon javensis"
"2982",83786,85,5,46,3.2854995720469,5.80355110410379,0,"Brownlowia peltata"
"2983",83789,85,9,18.2,1.78167449123576,3.06083674868159,0,"Spathiostemon javensis"
"2984",83843,85,10,41,3.04521942537085,5.36057985950493,0,"Spathiostemon javensis"
"2985",83835,85,17,78,4.6554716233548,8.35480244265696,0,"Aglaia odoratissima"
"2986",83946,85,26,38,2.89626582536423,5.08676402116854,0,"Drypetes castilloi"
"2987",84016,85,31,79,4.69477870820206,8.42856425839469,0,"Unidentified unknown<ca>mixed"
"2988",84018,85,32,48,3.37909547460502,5.97650604307774,0,"Spathiostemon javensis"
"2989",83998,85,37,154,7.29365004682965,13.3591924592438,0,"Unidentified unknown"
"2990",83999,85,39,25.6,2.2316168049242,3.87325852340434,0,"Paranephelium xestophyllum"
"2991",84190,85,40,27.4,2.33397724452954,4.05918455610423,0,"Memecylon costatum"
"2992",84191,85,41,19.4,1.85836230561797,3.19870436390263,0,"Cleistanthus hirsutulus"
"2993",84192,85,43,48,3.37909547460502,5.97650604307774,0,"Calophyllum gracilipes"
"2994",84175,85,46,59,3.87207333243012,6.89094521586326,0,"Baccaurea tetrandra"
"2995",84176,85,47,30,2.47788572745443,4.32120206482135,0,"Xanthophyllum vitellinum"
"2996",84178,85,48,139,6.81665028939546,12.4471843388236,0,"Unidentified denticulatum"
"2997",84232,85,51,32,2.58571248101366,4.51798093785213,0,"Syzygium unknown<ca>mixed"
"2998",84233,85,52,63,4.04339350079855,7.21001035257364,0,"Diplospora malaccensis"
"2999",84226,85,55,22.4,2.04336023805212,3.53233627943607,0,"Litsea accedens"
"3000",84408,85,74,24.6,2.17369405072273,3.76821898316375,0,"Unidentified griffithianum"
"3001",84393,85,76,21.4,1.98268780998915,3.42275972273333,0,"Popowia odoardoi"
"3002",84394,85,78,32,2.58571248101366,4.51798093785213,0,"Syzygium unknown<ca>mixed"
"3003",84397,85,79,204,8.78086209527777,16.2194351161255,0,"Aglaia crassinervia"
"3004",84546,85,83,48,3.37909547460502,5.97650604307774,0,"Mallotus miquelianus"
"3005",84531,85,87,33,2.63876336742777,4.61493435396522,0,"Dehaasia caesia"
"3006",84532,85,89,59,3.87207333243012,6.89094521586326,0,"Ryparosa acuminata"
"3007",84588,85,97,15.3,1.58883058128165,2.71536362843735,0,"Mallotus miquelianus"
"3008",84590,85,98,87,5.00338535202283,9.00863919813746,0,"Ryparosa acuminata"
"3009",83811,86,0,16,1.63644131147714,2.80048787841643,0,"Litsea oppositifolia"
"3010",83803,86,3,24.5,2.16785815115177,3.75764291702788,0,"Litsea accedens"
"3011",83787,86,5,25.4,2.22009469476505,3.85235386902356,0,"Spathiostemon javensis"
"3012",83788,86,6,63,4.04339350079855,7.21001035257364,0,"Diospyros pilosanthera"
"3013",83790,86,9,22.3,2.03733504471317,3.52144787826675,0,"Spathiostemon javensis"
"3014",83837,86,19,12.2,1.36829183149523,2.32262551348167,0,"Aglaia luzoniensis"
"3015",83958,86,20,54,3.65225529620395,6.48250116456523,0,"Polyalthia obliqua"
"3016",83959,86,21,32,2.58571248101366,4.51798093785213,0,"Syzygium unknown<ca>mixed"
"3017",83947,86,27,13.5,1.46285585152807,2.49069878812273,0,"Xanthophyllum adenotus"
"3018",83948,86,28,13.6,1.46999861502099,2.5034144572495,0,"Neesia synandra"
"3019",84014,86,30,166,7.6639486135477,14.0690732225797,0,"Chionanthus pluriflorus"
"3020",84019,86,32,12.7,1.40504974956865,2.38789637715913,0,"Mallotus miquelianus"
"3021",83995,86,35,135,6.68654132842494,12.1989151184917,0,"Diospyros curranii"
"3022",84001,86,39,212,9.00664228418915,16.6556909274682,0,"Chionanthus pluriflorus"
"3023",84188,86,40,118,6.11819579036859,11.1170483432545,0,"Diospyros curranii"
"3024",84193,86,44,17.4,1.7295923268552,2.96735762495946,0,"Chisocheton unknown<ca>mixed"
"3025",84177,86,47,38,2.89626582536423,5.08676402116854,0,"Unidentified griffithianum"
"3026",84179,86,48,16,1.63644131147714,2.80048787841643,0,"Nephelium ramboutan-ake"
"3027",84230,86,50,537,16.6327582242254,31.6281045924287,1,"Shorea parvifolia"
"3028",84234,86,53,11.3,1.30080745956377,2.20300272924173,0,"Litsea accedens"
"3029",84225,86,55,103,5.59311584235294,10.1215865757118,0,"Irvingia malayana"
"3030",84227,86,58,33,2.63876336742777,4.61493435396522,0,"Pseuduvaria reticulata"
"3031",84357,86,61,36,2.79473669039987,4.90049143764063,0,"Popowia odoardoi"
"3032",84359,86,64,105,5.66456002810333,10.2567914591785,0,"Ryparosa acuminata"
"3033",84349,86,69,19.6,1.87098477356835,3.22142183787242,0,"Xanthophyllum vitellinum"
"3034",84405,86,70,35,2.74325484763462,4.80615596233589,0,"Unidentified griffithianum"
"3035",84415,86,71,229,9.47703892473104,17.5661825627419,0,"Unidentified falcifera"
"3036",84407,86,72,25.8,2.24310834972703,3.89411260999031,0,"Brownlowia peltata"
"3037",84395,86,78,17,1.70324661364148,2.92011977229333,0,"Xanthophyllum adenotus"
"3038",84544,86,80,47,3.3324668067184,5.89031378906892,0,"Aglaia oligophylla"
"3039",84548,86,83,14,1.49839304866314,2.55399036064255,0,"Mallotus miquelianus"
"3040",84530,86,86,34,2.69127037813634,4.71098110052402,0,"Alangium javanicum"
"3041",84533,86,89,104,5.62889632811149,10.1892897728029,0,"Alangium javanicum"
"3042",84596,86,91,13.5,1.46285585152807,2.49069878812273,0,"Goniothalamus woodii"
"3043",84598,86,92,20.5,1.92725328387477,3.32277606398306,0,"Xanthophyllum adenotus"
"3044",84600,86,93,13.7,1.47712354371992,2.51610117483792,0,"Mallotus miquelianus"
"3045",84602,86,94,14.8,1.55436847031843,2.65382018371192,0,"Mallotus miquelianus"
"3046",84587,86,96,23.8,2.12677740503286,3.68323144387363,0,"Mallotus miquelianus"
"3047",83810,87,0,18.6,1.80742293642532,3.1070972078502,0,"Shorea agamii"
"3048",83809,87,2,24.5,2.16785815115177,3.75764291702788,0,"Erycibe borneensis"
"3049",83804,87,3,28.5,2.39540445901216,4.17093923294985,0,"Polyalthia insignis"
"3050",83799,87,5,35,2.74325484763462,4.80615596233589,0,"Unidentified glabrum"
"3051",83796,87,6,15,1.56820009931514,2.67851373637564,0,"Mallotus miquelianus"
"3052",83795,87,8,28.1,2.37316217244213,4.13045856552183,0,"Syzygium unknown<ca>mixed"
"3053",83838,87,18,27.1,2.3170797302041,4.02846616056025,0,"Orophea myriantha"
"3054",83961,87,23,64,4.08563936120308,7.28878418368215,0,"Ryparosa acuminata"
"3055",83954,87,27,13.5,1.46285585152807,2.49069878812273,0,"Xanthophyllum affine"
"3056",83950,87,28,42,3.09403895783276,5.45045702285764,0,"Chisocheton patens"
"3057",83949,87,29,14.8,1.55436847031843,2.65382018371192,0,"Syzygium unknown<ca>mixed"
"3058",84022,87,33,20.7,1.9396424221303,3.34511033850422,0,"Allophylus cobbe"
"3059",84021,87,34,19.5,1.86467904172139,3.21007212967099,0,"Unidentified glabrum"
"3060",84011,87,35,33,2.63876336742777,4.61493435396522,0,"Shorea johorensis"
"3061",84012,87,37,39,2.94634695265143,5.17875645981544,0,"Popowia pisocarpa"
"3062",84194,87,43,31,2.53209481529068,4.42008354300624,0,"Unidentified griffithianum"
"3063",84195,87,44,169,7.75508337165058,14.2440252664605,0,"Chisocheton macranthus"
"3064",84173,87,45,61,3.95821096144865,7.05128868436644,0,"Syzygium hirtum"
"3065",84186,87,46,78,4.6554716233548,8.35480244265696,0,"Diospyros daemona"
"3066",84181,87,49,108,5.77086513094587,10.4581122870888,0,"Litsea grandis"
"3067",84229,87,55,38,2.89626582536423,5.08676402116854,0,"Orophea myriantha"
"3068",84356,87,60,50,3.4713743401858,6.14724060916549,0,"Chionanthus pluriflorus"
"3069",84363,87,62,12.8,1.41234184302385,2.40085420765934,0,"Litsea unknown<ca>mixed"
"3070",84360,87,64,62,4.0009190192694,7.13084793007864,0,"Popowia pisocarpa"
"3071",84350,87,68,36,2.79473669039987,4.90049143764063,0,"Xanthophyllum vitellinum"
"3072",84351,87,69,31,2.53209481529068,4.42008354300624,0,"Marsypopetalum pallidum"
"3073",84414,87,70,22.9,2.07335020682027,3.58655414813423,0,"Dillenia excelsa"
"3074",84413,87,71,17.2,1.71644551026872,2.94378126868347,0,"Mallotus miquelianus"
"3075",84410,87,73,53,3.60747491604446,6.39942950340747,0,"Pyrenaria acuminata"
"3076",84559,87,80,15.6,1.60932397389524,2.75199019385456,0,"Mallotus miquelianus"
"3077",84560,87,81,23,2.07932137390245,3.59735349537344,0,"Mallotus miquelianus"
"3078",84550,87,83,28.7,2.40648576964264,4.19111345908988,0,"Mallotus miquelianus"
"3079",84552,87,84,19.8,1.8835635242752,3.24406756254766,0,"Alangium javanicum"
"3080",84543,87,86,28.4,2.38985389249682,4.16083566918291,0,"Spathiostemon javensis"
"3081",84604,87,94,14.8,1.55436847031843,2.65382018371192,0,"Popowia odoardoi"
"3082",84591,87,98,24.7,2.1795218899617,3.77878173008818,0,"Mallotus miquelianus"
"3083",83808,88,1,13.7,1.47712354371992,2.51610117483792,0,"Memecylon costatum"
"3084",83806,88,3,18.2,1.78167449123576,3.06083674868159,0,"Mallotus miquelianus"
"3085",83805,88,4,15.4,1.59567676709718,2.72759701541812,0,"Polyalthia insignis"
"3086",83798,88,5,108,5.77086513094587,10.4581122870888,0,"Unidentified unknown"
"3087",83791,88,9,75,4.53650798753283,8.13173431988767,0,"Hydnocarpus anomalus"
"3088",83845,88,10,20.4,1.9210433117242,3.31158361176988,0,"Drypetes castilloi"
"3089",83841,88,15,37,2.84573453208141,4.99401794754835,0,"Orophea myriantha"
"3090",83840,88,17,27.8,2.35640975177478,4.09998075677409,0,"Phaeanthus splendens"
"3091",83839,88,18,35,2.74325484763462,4.80615596233589,0,"Unidentified colorata"
"3092",83969,88,20,123,6.28808812591117,11.4399845011463,0,"Litsea angulata"
"3093",83968,88,21,24.7,2.1795218899617,3.77878173008818,0,"Unidentified unknown<ca>mixed"
"3094",83964,88,22,36,2.79473669039987,4.90049143764063,0,"Diospyros elliptifolia"
"3095",83963,88,23,25.8,2.24310834972703,3.89411260999031,0,"Unidentified unknown<ca>mixed"
"3096",83962,88,24,53,3.60747491604446,6.39942950340747,0,"Xanthophyllum adenotus"
"3097",83955,88,25,16.6,1.6766892664641,2.87253606448749,0,"Shorea johorensis"
"3098",83952,88,27,23.3,2.09718215642497,3.62966459067031,0,"Glochidion elmari"
"3099",84026,88,31,50,3.4713743401858,6.14724060916549,0,"Diospyros macrophylla"
"3100",84023,88,32,57,3.7849369624827,6.72890752095051,0,"Glochidion elmari"
"3101",84009,88,35,14.9,1.56129217540928,2.66617980411247,0,"Brownlowia peltata"
"3102",84006,88,37,30,2.47788572745443,4.32120206482135,0,"Aglaia luzoniensis"
"3103",84005,88,38,14.6,1.54047314210147,2.62902296445205,0,"Mallotus miquelianus"
"3104",84198,88,40,12.7,1.40504974956865,2.38789637715913,0,"Unidentified unknown<ca>mixed"
"3105",84200,88,41,47,3.3324668067184,5.89031378906892,0,"Popowia odoardoi"
"3106",84196,88,43,23,2.07932137390245,3.59735349537344,0,"Ryparosa acuminata"
"3107",84183,88,47,44,3.19050928270202,5.62824839219786,0,"Allophylus cobbe"
"3108",84182,88,48,19,1.83298378317277,3.15305026240762,0,"Ryparosa acuminata"
"3109",84243,88,50,50,3.4713743401858,6.14724060916549,0,"Ryparosa acuminata"
"3110",84240,88,51,18.3,1.7881294883691,3.07243116074963,0,"Nephelium ramboutan-ake"
"3111",84239,88,52,144,6.97751037352468,12.7544292400731,0,"Dimocarpus longan"
"3112",84237,88,53,65,4.12766137493598,7.3671773588009,0,"Peltophorum racemosum"
"3113",84235,88,54,27.2,2.32271926849706,4.03871728371569,0,"Polyosma integrifolia"
"3114",84355,88,67,31,2.53209481529068,4.42008354300624,0,"Dimocarpus longan"
"3115",84354,88,68,49,3.42539499533931,6.06214338623986,0,"Unidentified griffithianum"
"3116",84352,88,69,13.7,1.47712354371992,2.51610117483792,0,"Xanthophyllum adenotus"
"3117",84412,88,73,30,2.47788572745443,4.32120206482135,0,"Ryparosa acuminata"
"3118",84401,88,76,51,3.51704206189776,6.23181182112112,0,"Baccaurea tetrandra"
"3119",84398,88,79,28.5,2.39540445901216,4.17093923294985,0,"Syzygium unknown<ca>mixed"
"3120",84558,88,81,13,1.42686819816098,2.42667615266314,0,"Mallotus miquelianus"
"3121",84557,88,82,108,5.77086513094587,10.4581122870888,0,"Eusideroxylon zwageri"
"3122",84556,88,83,137,6.75175726436448,12.3233306282368,0,"Unidentified unknown"
"3123",84554,88,84,18.5,1.80100362433549,3.09556125160459,0,"Mallotus miquelianus"
"3124",84538,88,87,37,2.84573453208141,4.99401794754835,0,"Unidentified unknown<ca>mixed"
"3125",84536,88,89,141,6.88122661465263,12.5704868167117,0,"Aglaia silvestris"
"3126",84612,88,90,216,9.1184437172782,16.8719001867996,0,"Dillenia excelsa"
"3127",83797,89,6,93,5.2285346694751,9.43287639603101,0,"Orophea myriantha"
"3128",83794,89,8,36,2.79473669039987,4.90049143764063,0,"Popowia pisocarpa"
"3129",83844,89,12,23.8,2.12677740503286,3.68323144387363,0,"Ryparosa acuminata"
"3130",83966,89,21,24.5,2.16785815115177,3.75764291702788,0,"Aglaia oligophylla"
"3131",83951,89,28,11.6,1.32349869964468,2.24319444985503,0,"Brownlowia peltata"
"3132",84025,89,31,51,3.51704206189776,6.23181182112112,0,"Meiogyne virgata"
"3133",84024,89,33,66,4.16946414499932,7.44519753195426,0,"Litsea caulocarpa"
"3134",84008,89,36,34,2.69127037813634,4.71098110052402,0,"Unidentified glabrum"
"3135",84003,89,38,13.8,1.4842308118542,2.52875921741581,0,"Baccaurea tetrandra"
"3136",84197,89,40,14.2,1.51248666152669,2.57911000863342,0,"Memecylon costatum"
"3137",84187,89,45,92,5.191360784053,9.36277334469959,0,"Cleistanthus hirsutulus"
"3138",84184,89,47,23.4,2.10311834641062,3.64040624568938,0,"Orophea myriantha"
"3139",84241,89,50,24.9,2.1911535618247,3.79986754803128,0,"Cleistanthus hirsutulus"
"3140",84236,89,54,14.8,1.55436847031843,2.65382018371192,0,"Unidentified unknown<ca>mixed"
"3141",84362,89,62,14.7,1.54742884099247,2.6414346475575,0,"Xanthophyllum adenotus"
"3142",84361,89,64,15.3,1.58883058128165,2.71536362843735,0,"Aglaia odoratissima"
"3143",84400,89,78,20.2,1.90859222309227,3.28914753397876,0,"Xanthophyllum adenotus"
"3144",84542,89,86,53,3.60747491604446,6.39942950340747,0,"Knema latericia"
"3145",84537,89,89,36,2.79473669039987,4.90049143764063,0,"Mallotus miquelianus"
"3146",84610,89,91,29.9,2.47243128514817,4.31125815755507,0,"Ryparosa acuminata"
"3147",84609,89,93,16.7,1.68334881269432,2.88446500440755,0,"Mallotus miquelianus"
"3148",84594,89,95,127,6.42231646349167,11.6954106837919,0,"Alangium javanicum"
"3149",84592,89,99,11,1.27791044027133,2.16247881702326,0,"Xanthophyllum adenotus"
"3150",83895,90,0,287,10.9997622377991,20.5271860183224,0,"Diospyros tuberculata"
"3151",83899,90,1,88,5.04126827843637,9.07996036884317,0,"Ryparosa acuminata"
"3152",83902,90,2,35,2.74325484763462,4.80615596233589,0,"Ryparosa acuminata"
"3153",83903,90,4,194,8.49435461923443,15.6665764686092,0,"Unidentified unknown"
"3154",83912,90,7,50,3.4713743401858,6.14724060916549,0,"Xanthophyllum adenotus"
"3155",83913,90,8,12.5,1.39040670888019,2.36188538140806,0,"Spathiostemon javensis"
"3156",83847,90,14,37,2.84573453208141,4.99401794754835,0,"Aglaia oligophylla"
"3157",83852,90,15,15,1.56820009931514,2.67851373637564,0,"Orophea myriantha"
"3158",83855,90,18,24.1,2.14443306084364,3.71520402493874,0,"Ryparosa acuminata"
"3159",83857,90,19,104,5.62889632811149,10.1892897728029,0,"Chisocheton macranthus"
"3160",84088,90,20,14.8,1.55436847031843,2.65382018371192,0,"Brownlowia peltata"
"3161",84092,90,23,22.9,2.07335020682027,3.58655414813423,0,"Knema laurina"
"3162",84094,90,24,24.1,2.14443306084364,3.71520402493874,0,"Shorea johorensis"
"3163",84102,90,25,74,4.49649568588103,8.05676684559454,0,"Dimocarpus dentatus"
"3164",84103,90,26,22.2,2.03130065793807,3.51054433017067,0,"Unidentified capitata"
"3165",84106,90,27,69,4.29360062931984,7.67709264870786,0,"Diplospora malaccensis"
"3166",84109,90,29,12,1.35344579910274,2.296285952106,0,"Shorea johorensis"
"3167",84029,90,30,33,2.63876336742777,4.61493435396522,0,"Popowia pisocarpa"
"3168",84034,90,33,25.5,2.22585959055896,3.86281254960733,0,"Chionanthus pluriflorus"
"3169",84037,90,34,26.5,2.28309258128283,3.96671101529548,0,"Nephelium ramboutan-ake"
"3170",84054,90,37,30,2.47788572745443,4.32120206482135,0,"Aglaia oligophylla"
"3171",84055,90,38,17.8,1.75573290114583,3.01426000271247,0,"Syzygium kunstleri"
"3172",84056,90,39,12.1,1.36087924446205,2.30947260338665,0,"Cleistanthus hirsutulus"
"3173",84294,90,44,116,6.04955624578227,10.9866912926385,0,"Dysoxylum cyrtobotryum"
"3174",84300,90,47,13.7,1.47712354371992,2.51610117483792,0,"Litsea accedens"
"3175",84301,90,48,20.1,1.90235096894744,3.27790368729137,0,"Litsea accedens"
"3176",84302,90,49,31,2.53209481529068,4.42008354300624,0,"Litsea oppositifolia"
"3177",84246,90,52,20.7,1.9396424221303,3.34511033850422,0,"Litsea accedens"
"3178",84258,90,58,133,6.62099605455743,12.0739268806526,0,"Orophea myriantha"
"3179",84259,90,59,48,3.37909547460502,5.97650604307774,0,"Dillenia excelsa"
"3180",84462,90,60,32,2.58571248101366,4.51798093785213,0,"Unidentified griffithianum"
"3181",84463,90,63,15.8,1.62291182043506,2.77628661438447,0,"Litsea oppositifolia"
"3182",84472,90,67,421,14.1647015801047,26.7390242622581,1,"Shorea johorensis"
"3183",84473,90,68,16.1,1.64318447962108,2.81255331451326,0,"Syzygium unknown<ca>mixed"
"3184",84475,90,69,204,8.78086209527777,16.2194351161255,0,"Unidentified unknown"
"3185",84421,90,74,49,3.42539499533931,6.06214338623986,0,"Glycosmis macrantha"
"3186",84674,90,82,29.9,2.47243128514817,4.31125815755507,0,"Mallotus miquelianus"
"3187",84676,90,83,14.1,1.50544835132373,2.56656399166483,0,"Mallotus miquelianus"
"3188",84677,90,84,79,4.69477870820206,8.42856425839469,0,"Glycosmis macrantha"
"3189",84616,90,90,13.7,1.47712354371992,2.51610117483792,0,"Mallotus miquelianus"
"3190",84618,90,94,31,2.53209481529068,4.42008354300624,0,"Nephelium ramboutan-ake"
"3191",84630,90,96,39,2.94634695265143,5.17875645981544,0,"Xanthophyllum vitellinum"
"3192",84634,90,99,30,2.47788572745443,4.32120206482135,0,"Shorea symingtonii"
"3193",83896,91,1,28.5,2.39540445901216,4.17093923294985,0,"Dimocarpus longan"
"3194",83907,91,3,36,2.79473669039987,4.90049143764063,0,"Shorea johorensis"
"3195",83906,91,4,478,15.4029412102487,29.1874502627577,1,"Parashorea malaanonan"
"3196",83911,91,5,13.6,1.46999861502099,2.5034144572495,0,"Brownlowia peltata"
"3197",83846,91,10,19.3,1.85203448918197,3.18731841853367,0,"Unidentified unknown<ca>mixed"
"3198",83856,91,18,37,2.84573453208141,4.99401794754835,0,"Unidentified unknown<ca>mixed"
"3199",83858,91,19,29.7,2.46150375486229,4.29133935233818,0,"Shorea johorensis"
"3200",84090,91,21,94,5.26557289544193,9.5027461543698,0,"Magnolia gigantifolia"
"3201",84091,91,22,19.8,1.8835635242752,3.24406756254766,0,"Shorea johorensis"
"3202",84093,91,23,95,5.30247739240221,9.57238586569455,0,"Aglaia odoratissima"
"3203",84095,91,24,16.4,1.6633291006718,2.8486111137301,0,"Shorea johorensis"
"3204",84101,91,25,35,2.74325484763462,4.80615596233589,0,"Chionanthus pluriflorus"
"3205",84107,91,28,34,2.69127037813634,4.71098110052402,0,"Orophea myriantha"
"3206",84110,91,29,14.3,1.51950813943422,2.59162866602404,0,"Shorea johorensis"
"3207",84047,91,30,21.2,1.97043863499904,3.40065561613,0,"Dysoxylum cyrtobotryum"
"3208",84030,91,31,112,5.91105691510839,10.7238651655159,0,"Shorea parvifolia"
"3209",84033,91,32,49,3.42539499533931,6.06214338623986,0,"Shorea symingtonii"
"3210",84035,91,33,23.4,2.10311834641062,3.64040624568938,0,"Alangium javanicum"
"3211",84050,91,35,26.3,2.27170555520403,3.94602993598958,0,"Baccaurea tetrandra"
"3212",84053,91,37,193,8.46543091764497,15.6108105198073,0,"Dillenia excelsa"
"3213",84290,91,40,47,3.3324668067184,5.89031378906892,0,"Diospyros toposia"
"3214",84293,91,41,58,3.8286328543465,6.81014289616826,0,"Aglaia oligophylla"
"3215",84303,91,49,16.5,1.67001606612446,2.86058482666182,0,"Alangium javanicum"
"3216",84245,91,52,140,6.84897765944948,12.508903835139,0,"Unidentified unknown"
"3217",84248,91,53,12,1.35344579910274,2.296285952106,0,"Pseuduvaria reticulata"
"3218",84249,91,54,39,2.94634695265143,5.17875645981544,0,"Dimocarpus longan"
"3219",84257,91,56,46,3.2854995720469,5.80355110410379,0,"Diospyros daemona"
"3220",84476,91,69,20.2,1.90859222309227,3.28914753397876,0,"Unidentified Unknown species"
"3221",84418,91,71,19,1.83298378317277,3.15305026240762,0,"Pseuduvaria reticulata"
"3222",84690,91,88,21.4,1.98268780998915,3.42275972273333,0,"Mallotus miquelianus"
"3223",84615,91,91,28.8,2.41201657548159,4.20118422162603,0,"Knema latericia"
"3224",84619,91,94,14.5,1.53350122598348,2.61658489953646,0,"Mallotus miquelianus"
"3225",83910,92,0,23.2,2.09123729783351,3.61890863461674,0,"Xanthophyllum adenotus"
"3226",83914,92,9,30,2.47788572745443,4.32120206482135,0,"Leea aculeata"
"3227",83848,92,13,26.5,2.28309258128283,3.96671101529548,0,"Monoon erianthoides"
"3228",83849,92,14,64,4.08563936120308,7.28878418368215,0,"Payena acuminata"
"3229",83854,92,16,57,3.7849369624827,6.72890752095051,0,"Aglaia oligophylla"
"3230",83860,92,17,32,2.58571248101366,4.51798093785213,0,"Actinodaphne unknown<ca>mixed"
"3231",83859,92,19,29.4,2.44506542310583,4.26138298195212,0,"Litsea unknown<ca>mixed"
